cell_id	pos	x	y	z
14018	28	88502.7889659962	96939.6969544136	7724.42850860302
14018	30	88638.2274053375	97104.9568041955	7803.28504479764
14018	31	88560.1041559056	97042.2080768051	7554.22808269167
14018	32	88632.6694906547	96975.6285590597	7641.35069718
14018	33	88650.8139669635	96953.9268096135	7572.5913767823
14018	36	88563.9902062634	97115.0974117971	7721.53728541345
14018	39	88570.0204356423	97007.4536548344	7793.89262614197
14018	40	88144.8256637803	97241.9664053273	7919.62225703249
14020	1	154331.909981855	108357.472210501	2475.76764593991
14020	2	154322.771194699	108479.351689847	2254.21996634054
14020	3	154007.500521221	108542.091180973	2619.58562133726
14020	4	153889.364953995	108182.095382499	2148.64680124884
14020	5	154008.455537183	108402.865150323	2932.14410174823
14020	6	153977.821670066	108447.97715157	2779.93234335831
14020	7	153980.164519987	108405.797689226	2692.96390652599
14020	8	154352.048442744	108448.836458733	2352.75100414473
14020	9	154339.527232686	108434.528819354	2347.01388406442
14020	10	154177.575348361	108656.887460875	2310.48491540536
14020	11	154279.839334422	108552.564424128	2332.52958103425
14020	12	154230.827010237	108477.871720127	2486.50932831725
14020	13	154115.950691531	108336.034293711	2903.45025900362
14020	14	154270.401651822	108568.129695174	2240.59728878732
14020	15	154354.927156715	108464.299816902	2414.64108252945
14020	16	154369.524550868	108643.301446119	2223.59399800569
14020	17	154276.577587115	108615.030949798	2346.91102785436
14020	18	154292.723391671	108704.616746593	2449.99387156004
14020	19	154333.080718741	108782.056122378	2046.40447157793
14020	20	154385.650736954	108777.771188509	2053.39332211032
14020	21	154322.691556266	108677.42731586	2356.02077391061
14020	22	154344.691309012	108518.538222711	2191.2989705954
14020	23	154367.30896676	108599.546073232	1910.75363108571
14020	24	154378.492223916	108561.494555682	2007.36489291647
14020	25	154374.396221952	108394.891104595	2216.38184785663
14020	26	154264.463388765	108613.212303893	2293.30022951531
14020	27	154329.0061079	108515.416546221	2212.20582808929
14020	28	154405.021359612	108649.143652405	2222.19116883579
14020	30	154285.157747539	108651.625013111	2181.18097753223
14020	31	154103.033521253	108388.0196937	2570.39054118906
14020	32	154367.218776455	108364.257265349	2597.71032702472
14020	33	154384.42148076	108756.660429599	2311.77621078637
14020	34	154316.347047321	108545.823281955	2250.49514655504
14020	35	154349.065544352	108397.18448243	2523.47900488036
14020	36	155035.933775161	108573.030318195	2472.64845258144
14020	37	154459.743946346	108500.026676642	2730.4844785645
14020	38	154375.675683494	108435.705592348	2945.10526275348
14020	39	153920.518953785	108126.860079987	2475.25704860494
14020	40	154352.299262444	108633.718817822	2072.4987568705
14020	41	154443.050642201	108691.414339168	2445.10395521739
14022	1	99763.5441152617	117634.384321175	3715.59640884144
14022	16	99862.0712158494	117161.0190407	4248.11261079004
14022	19	99609.2899363459	117312.117467483	3500.91433588164
14022	20	99578.3636364953	117341.655441447	3680.66837738334
14022	22	99759.6129060005	117032.00047578	4103.34837377253
14022	23	99704.5616556529	117018.072472521	4095.95776489202
14022	24	99722.0817026163	117042.812864676	4114.65810678091
14022	25	100050.225399561	117005.386049244	4139.97543694226
14022	26	99939.6269872162	117175.992501757	4075.78653235967
14022	27	99890.2479454852	117091.554345751	4101.10170607546
14022	28	99873.2685639151	116949.296838068	3980.63850543865
14022	30	99932.9608838231	117058.038169036	3929.99979054481
14022	31	99802.2055071349	117002.471163261	4151.17346915035
14022	33	99637.4576961999	116910.194856681	3645.15069487466
14022	35	99972.0997169017	116830.310377356	4017.5020564316
14022	36	100112.536903671	117011.955361093	4045.20225107073
14022	37	100102.744602596	117101.277451512	4066.0473127369
14022	39	99987.1910334015	117038.552010591	4109.92519266521
14023	1	147089.120959665	120357.741070626	6490.27572331539
14023	2	147106.039272246	120636.277801912	6069.44432505329
14023	4	147231.296964605	120324.72716614	6177.8956108068
14023	6	147029.161171962	120415.439859029	6269.13695961693
14023	7	147130.159354539	120297.794297956	6230.124880091
14023	10	147439.351960696	120246.401190172	6209.06093484231
14023	11	147431.175861516	120179.042253779	6283.7204042543
14023	12	147430.968372419	120094.434282237	6093.37403361559
14023	13	147393.461990715	120198.279087237	6362.88131499066
14023	14	147458.961423457	120181.214718477	6170.33041169409
14023	16	147332.792506944	120420.508849172	6724.09228549906
14023	17	147265.373941127	120457.218178878	6561.48831110487
14023	18	147306.880116274	120374.346037431	6492.31769025984
14023	19	147367.288336259	120357.990963146	6456.45657024872
14023	20	147334.112682152	120270.104953845	6184.17406128106
14023	21	147474.364583705	120257.314882469	6148.40020466179
14023	22	147580.878785255	120310.959960397	6016.16102724883
14023	23	147594.242497954	120107.887847037	6077.39455617458
14023	24	147526.006526917	120146.751701599	6095.10817825638
14023	25	147287.227108249	120285.303062015	6473.42624490849
14023	26	147416.566110893	120262.161376279	6332.58963128255
14023	27	147398.657408624	120135.75335805	6159.37667568706
14023	28	147426.198205049	120174.689655928	6260.50648451293
14023	30	147426.444406153	120181.495278162	6269.12615888191
14023	31	147473.880855599	120326.79339802	5955.31180500837
14023	32	147595.954163238	120325.369481931	6368.45217281944
14023	33	147678.250937765	120376.404584517	6217.39121019744
14023	34	147704.831535537	120432.811514847	6281.65119614264
14023	35	147786.702501576	120481.631281564	6277.42674638545
14023	36	147687.034547254	120419.577597897	6377.40483837918
14023	37	147778.060709497	120498.705170027	6292.77564319049
14023	38	147787.727469541	120429.106632042	6415.91127597078
14023	39	147432.082145387	120190.438297568	6341.70030322957
14023	40	147604.44225486	120303.196497888	6167.42571703977
14023	41	147360.213153627	119942.495951716	6440.37104537495
14024	1	108885.327750883	122189.857874173	2571.61259037652
14024	2	108576.927217602	122337.831827854	2250.96593425711
14024	5	108741.945157955	122315.049402176	2075.46771770809
14024	7	108578.016044019	122180.403782575	2262.67397741147
14024	8	108646.991532641	122082.58485828	2272.89692164738
14024	11	108513.98920543	121899.397246898	2312.07810567859
14024	13	108458.603929173	121858.297371126	2348.80947677013
14024	14	108429.882715055	121912.999060066	2399.07387467439
14024	16	108457.932401705	121060.250680644	2640.87426041006
14024	17	108447.244270355	121946.145726902	2409.40318957744
14024	18	108458.512793568	121866.235694513	2427.49716428094
14024	19	108429.792109571	121815.790102301	2259.44573636518
14024	20	108495.21036322	122232.552767379	2553.07243965979
14024	21	108496.263932115	122221.711517947	2569.8768724252
14024	22	108362.900832712	121873.004578845	2362.94577122575
14024	23	108258.698348866	122240.908453602	2763.50822612289
14024	24	108578.083920357	122201.261198802	2306.32135119383
14024	25	108470.550344042	121811.631005479	2333.06227837647
14024	27	108384.284394125	121869.590936882	2298.99142215663
14024	30	108533.909656735	122491.024389708	2668.36449069018
14024	32	108661.363121052	122079.72154389	2269.85023636434
14024	33	108738.231260165	121958.251743739	2240.52480233776
14024	34	108452.653162005	121957.599997876	2426.64225303154
14024	35	108543.663928611	121955.192420656	2408.68606033522
14024	36	108488.484313362	121888.964055185	2288.01640489421
14024	38	108151.557836382	121617.211154461	3112.43683459287
14024	39	108251.375172679	121652.420673295	2882.07732371083
14024	40	108506.605191273	121946.782159016	2715.63400672355
14024	41	108581.090167586	122012.584954733	2706.23894887307
14026	1	101234.538472241	129116.754770885	7113.35866575515
14026	4	101045.937571048	129261.742769866	7102.0619443469
14026	5	101094.167966304	129279.388916883	7550.93655566869
14026	6	101200.471281426	128915.896548768	7365.30489367513
14026	7	101003.295844134	129355.11333395	7361.76724285675
14026	8	101067.710903747	129410.507551346	7379.07497788415
14026	9	101041.876520766	129501.686657718	7249.67869162271
14026	11	100988.093992905	129198.479676559	7516.56623846615
14026	12	100954.126476056	129220.841716138	7691.52786320144
14026	13	100909.934453283	129153.608417233	7383.57462278779
14026	14	100924.031887442	129120.405073132	7321.02319974791
14026	15	100965.413153134	129198.471752965	7585.48055804423
14026	16	100945.113443786	129215.559038525	7424.35234571442
14026	19	100982.743287983	129225.904804942	7444.96064046386
14026	23	100916.085084553	129325.568170076	7356.08957253326
14026	24	101014.920224399	129366.473309388	7103.73182392313
14026	25	101042.587672987	129263.349019006	7045.44132015495
14026	26	101012.276926804	129308.790769209	7203.50545240211
14026	27	101053.552422579	129393.957329011	7221.98555335821
14026	28	100908.052535038	129635.171700798	7093.27096720052
14026	30	101070.39487175	129273.34986432	7189.66404157743
14026	31	101043.833940001	129320.720382789	7182.38318524034
14026	32	101121.779600193	129026.029496842	7278.65624111216
14026	33	101096.301159464	129121.65304217	7285.45383844756
14026	36	101015.675207962	129267.661465581	7149.09377757742
14026	37	101034.673842168	129729.08510366	7164.68152268164
14026	38	101173.69207453	129591.80817417	7456.19323576938
14026	39	100970.499226644	129207.392573995	7342.59975446413
14026	40	100974.934384993	129422.743679287	7201.87424521994
14027	3	115411.240336271	136676.315415639	4528.56549033149
14027	4	115401.819134069	136596.69756368	4609.17839450518
14027	5	115271.281658083	136538.873749575	4684.18125559314
14027	7	115353.94030974	136100.233840567	4556.2159435438
14027	8	115476.532034579	136088.772952343	4527.48406244704
14027	9	115363.047470442	136188.771809939	4437.80375814034
14027	10	115398.48481954	136212.568096917	4345.75416301362
14027	11	115369.682686929	136229.876301431	4385.43506070403
14027	12	115436.962017864	136332.305211284	4318.66429118503
14027	13	115385.951381271	136245.245802055	4259.9608460167
14027	16	115433.782519058	136541.185263017	4639.35096497864
14027	18	115314.4533274	136129.661814497	4403.27775877134
14027	19	115690.141617903	136378.42703468	4775.99655331199
14027	20	115731.711008093	136348.726497224	4731.32730195036
14027	21	115679.102709022	136459.367103932	4647.21772625269
14027	22	115503.100599029	136700.330650241	4610.54132437802
14027	23	115557.659145274	136884.472160453	4559.95718080461
14027	24	115434.378240339	136190.865131916	4377.90407094666
14027	25	115496.792869346	136278.035837922	4304.94796719413
14027	26	115669.016089437	136473.848486571	4362.41079090222
14027	27	115558.8325054	136437.695410254	4393.12824674556
14027	29	115516.640506971	136357.626641173	4594.15311803272
14027	30	115458.705369902	136251.621057594	4564.85295682787
14027	31	115495.798135165	136344.760476238	4530.1182085505
14027	32	115536.658312626	136420.995593645	4544.44740326055
14027	33	115487.289270377	136625.594435301	4582.45057726531
14027	35	115407.450908699	136210.757901389	4571.26435478517
14027	36	115062.748163707	136526.875177577	4429.45906415107
14027	38	115648.085705603	136728.014630725	4776.94923514054
14027	39	115667.216029943	136652.389440141	4727.85560689712
14027	40	115610.471851126	136691.367741783	4728.91471446001
14027	41	115640.585134845	136594.906959826	4671.0694469511
14028	1	125439.165080071	139672.638581957	5628.90843903562
14028	2	125675.678576042	139470.040737126	5586.85131869696
14028	7	126269.547424855	139270.162197422	5686.82594257071
14028	8	126174.443754965	139216.914039332	5621.5888057865
14028	10	126171.233083145	139445.354252598	5549.55850291691
14028	12	126146.741074469	139580.187914992	5672.76167147612
14028	13	126128.8763991	139521.083874168	5647.60040293795
14028	14	126113.451023737	139540.604365881	5684.13716332255
14028	16	126156.713979612	139481.820310497	5605.48645507428
14028	23	125933.220938613	139164.088543896	5530.21890624446
14028	27	126408.586523935	139404.514766136	5714.03645613055
14028	29	126306.189744176	139557.058178046	5718.60588027229
14028	30	126152.106342892	139510.730128362	5666.93206884009
14028	31	126158.307050926	139533.246981038	5685.11136604891
14028	32	126069.536764393	139497.329133383	5669.16065860626
14028	33	126214.044142168	139729.324938527	5909.70426994165
14028	34	126212.380904153	139654.589979001	5854.1830616526
14028	35	126256.61828052	139677.068725948	5920.01579753397
14028	36	126776.111968705	139411.236574681	5727.88090807345
14028	38	125884.602888603	139367.972612824	5658.50884484118
14028	39	125840.747206945	139390.848744927	5661.20985651108
14028	40	125841.249701879	139429.47549226	5660.40457215876
14028	41	125836.211997357	139420.960828824	5606.06826091496
14036	1	13837.3308265389	177329.756266054	12523.1651854049
14036	7	13993.2500520965	177627.722882833	12628.8196971925
14036	10	13835.7232197272	177135.31932642	12847.5788198814
14036	15	13742.0358339179	177780.569615608	12550.0589000083
14036	16	13779.5603683023	177792.048270397	12274.5087398949
14036	17	13693.5074085956	177819.56515798	12273.4712461517
14036	18	13718.404393516	177811.19724439	12315.7256293721
14036	19	13777.6328141626	177735.207062804	12364.5824140239
14036	27	13888.3404072269	177412.320482229	12821.7981734741
14036	28	13870.6072149246	177461.965440759	12748.2770704739
14036	33	13715.2091576415	177557.114965041	12590.3628398581
14036	36	13801.4720580311	177107.20915112	12812.6614451766
14036	37	13882.5079246202	177102.195080774	12743.8254778285
14036	38	13885.2550876929	177454.355024774	12639.0727070164
14036	39	13991.6465948973	177407.959524747	12672.3349426608
14036	40	13814.0286405779	177297.034260089	12657.0384060962
15012	1	142014.353012242	65506.0753962957	2534.82213080054
15012	2	141985.519361464	65474.4097340488	2572.58177500486
15012	4	141884.848516302	66039.5244285133	2624.76097632338
15012	5	141803.810863154	65952.7261225518	2569.17890413656
15012	8	141764.710638509	65603.8151221186	2704.62847926597
15012	10	142023.699103548	65497.288247083	2657.92625303241
15012	11	142241.171018043	65627.5574547211	2661.3147190068
15012	12	142213.069006321	65648.547657592	2606.57532591548
15012	13	141998.295198804	65687.6681458355	2557.92938857826
15012	14	141906.278803211	65504.1711912747	2590.49264292097
15012	15	141639.70498819	65563.6777343948	2805.49525309282
15012	16	141965.838068465	65546.7132680502	2795.12870557029
15012	17	141980.501122664	65563.7297257343	2870.77857841626
15012	18	142220.954767274	65866.2328835121	2595.69907477468
15012	19	142090.60579172	65847.4655250413	2548.18339369021
15012	20	141978.785567313	65540.4973112428	2678.48221282773
15012	22	141935.745092873	65586.4121074362	2737.09576625395
15012	24	141977.335829418	65412.8653983798	2758.20133561323
15012	25	142073.042907471	65717.0483911281	2775.43390884527
15012	26	142081.958417377	65722.1338186371	2861.64106583418
15012	27	141920.983928531	65702.9282603791	2739.82463894365
15012	33	141990.158901409	65634.7779223935	2736.39238457511
15012	34	141975.550523021	65566.64311228	2797.53972667379
15012	35	142007.642708336	65466.7796084661	3049.10989183487
15012	36	141852.439093708	65512.5947008787	3232.00138369829
15012	37	141612.741453443	65546.5881612687	2790.95454531828
15012	38	141927.646749674	65567.354496	3175.40270841108
15012	39	141655.937697385	65557.1163013663	2660.90422158168
15012	40	141774.954216977	65413.8406721417	2736.12218316221
15012	41	141774.385784597	65451.0694560057	2719.51365613594
15023	1	50424.8574958671	110778.794202707	1294.93538871607
15023	2	50417.5030071214	110809.74856334	1403.87582450182
15023	3	50348.4006814904	110674.524820543	1337.772738013
15023	4	50060.0944761238	110785.458613869	1522.57436404703
15023	5	50190.1589888451	110256.23711425	1219.89016134979
15023	6	50314.2681699224	110585.5673162	1481.61437691293
15023	8	50365.068948062	111024.363281333	1627.23351903936
15023	13	50186.9091146517	110872.202229431	1538.43082874341
15023	14	50465.1926539354	110941.188873675	2018.40357363874
15023	15	50414.2998742496	111000.063928088	1939.73332497017
15023	16	50393.63746037	110963.554291448	1952.00128747658
15023	18	50436.148232698	111125.584296817	1877.65973676264
15023	21	50405.7844145016	110928.390778528	1784.14188428073
15023	22	50146.8623642343	110860.532132472	1567.82177377111
15023	24	50119.5151831589	110654.971663803	1529.07772462306
15023	25	50182.6503936204	110589.214659437	1916.31629226781
15023	26	50542.7822228677	110780.474534337	1737.20522842124
15023	27	50140.8833503429	110515.120555372	1587.81801347916
15023	28	50539.4137312928	110786.105758572	1481.09323390928
15023	29	50626.7031171525	110934.388742469	1671.08761532021
15023	33	50554.6403685714	110907.531431692	1643.55387790566
15023	34	50524.44450449	110844.58358395	1518.47127578731
15023	35	50230.0879602611	110673.017543886	1298.49517066693
15023	36	50280.118366478	110639.306588252	1306.72189282176
15023	37	50316.5736896036	110601.207899	1393.78096255714
15023	38	50517.4998433245	110895.99323484	1430.19431278697
15023	39	50223.6675130471	110653.823585124	1469.83981179209
15023	40	50495.8205362291	110818.883766036	1488.96707700474
15023	41	50302.7154895418	110562.118382416	1472.37293529734
15039	4	125421.36670701	146623.585384697	3133.07285660974
15039	6	125051.868489145	146937.18431148	2733.294173011
15039	7	125058.567627473	146915.582419803	2825.86689325992
15039	8	125108.39409422	147164.021552007	2585.38831936637
15039	9	124910.352022201	147356.336386901	2721.32491408156
15039	10	125654.369684139	147117.219439985	2785.20896875425
15039	11	125623.858248126	147085.281920124	2812.30321854248
15039	12	125631.326412633	147285.019193774	2610.72944373462
15039	13	125466.477434562	147228.37074256	2359.9495249192
15039	14	125440.778226295	147319.920216774	2341.77378307298
15039	16	125744.312086866	147430.31171153	2693.17514928632
15039	17	125462.199512263	147284.914628975	2407.08511459579
15039	18	125437.312113242	147314.224871303	2515.15998018215
15039	19	125408.605589022	147361.01858342	2444.10374892492
15039	20	125294.47088196	147364.201796493	2641.97387066295
15039	21	125229.749045781	147375.866654148	2765.49135522378
15039	22	125636.617608824	147460.006241473	2434.46762141457
15039	23	125562.818801595	147452.257358278	2430.34761683397
15039	24	125594.21966715	147405.110189832	2420.51243463279
15039	25	125719.415120069	147226.897129938	2402.97067027749
15039	26	125594.857355051	147338.417352313	2424.25960875912
15039	27	125595.279134436	147177.452054201	2396.27223096947
15039	28	125463.511383101	147204.802869895	2410.90875415371
15039	33	125583.473381175	147105.426966634	2525.26030630846
15039	34	125388.714491662	147214.440358217	2389.37451333867
15039	35	125537.422238831	146934.016569464	2707.7581600738
15039	36	125632.05317174	147132.871024182	2507.48136907662
15039	37	125668.557826902	147125.363593674	2476.55780196922
15039	38	125660.326883276	147098.153331308	2461.9003557745
15039	39	125629.511994372	147303.740943194	2480.53298680775
15039	40	125473.230798953	147390.898019301	2433.92076426527
15039	41	125717.480807617	146983.987975864	2867.19329121728
15044	1	85216.11160249	150477.763226729	3413.61751145862
15044	3	85373.9213525795	150463.118453344	3436.39564027159
15044	7	85255.941173057	150677.182413481	3576.29568222919
15044	8	85184.7469693218	150610.736629133	3392.24618214387
15044	9	85188.4748740447	150575.419702871	3451.56135542538
15044	11	85259.3971074078	150667.802783065	3296.87078953912
15044	13	85026.951182172	150630.611238016	3054.50329765462
15044	15	84810.8572994238	150670.827075702	3389.58989276849
15044	16	84948.0305911331	150554.63805779	3238.97017785547
15044	17	84974.0420112645	150531.808853335	3196.50904041879
15044	20	84928.7525139555	150823.77305015	3517.99148784591
15044	21	84984.4343858691	150856.861209386	3482.97526425064
15044	22	85035.4878269979	150621.547188678	3533.46206553732
15044	24	84933.3075202112	150462.512952399	3485.04276109731
15044	25	85041.4710173805	150479.828774992	3534.69476006056
15044	26	84889.6487863348	150587.917184224	3231.21773616196
15044	27	84893.3448824491	150582.983025729	3123.84496191975
15044	28	84957.0087486711	150650.228441828	3112.1608892931
15044	29	85005.1187253165	150559.894169111	3180.09288849929
15044	33	85125.688206844	150508.334590587	3375.81161172831
15044	36	85190.0047711148	150740.812479491	3600.85961532581
15044	37	85067.421183727	150641.907489204	3533.94570837227
15044	38	84970.398922795	150674.05260152	3539.35992187438
15044	39	85009.3426676539	150732.262590611	3629.85753967989
15044	40	84959.4070519764	150533.85009761	3714.41928087502
15044	41	84899.5694694433	150598.031884883	3561.974788449
15045	2	127504.736283607	156338.735872247	5765.31529048501
15045	4	127732.316688147	156074.394043061	5585.96296968754
15045	6	127676.466155146	156226.740818726	5433.35028249194
15045	8	127689.555022245	156236.958715695	5574.44309683555
15045	9	127702.573270806	156216.245484761	5401.99537921133
15045	10	127657.365579996	156166.415310073	5354.03406628782
15045	11	127695.048626759	156275.370818461	5387.49739195969
15045	12	127724.618291941	156427.850099896	5587.43015124215
15045	13	127834.945238223	156284.748933565	5417.66300988498
15045	15	127690.098178195	156454.826019574	5560.90752917562
15045	16	127725.952371241	156200.591105629	5454.09352829585
15045	18	127845.339952934	156156.104087893	5449.06482503618
15045	19	127738.731668718	156193.038278636	5414.81477514708
15045	21	127536.543506415	156383.72181667	5484.10401406547
15045	22	127708.409350562	156341.792139664	5761.76793138032
15045	23	127780.237608482	156428.906158226	5829.40693267361
15045	24	127786.563867833	156409.683538836	5726.98179946202
15045	25	127587.860747293	156359.035003408	5544.96634364263
15045	26	127726.743319888	156435.429918938	5791.63110966586
15045	28	127718.750852354	156225.642028923	5676.64153382751
15045	29	127733.736869497	156294.090425885	5521.60174493817
15045	33	127785.393288748	156321.811458019	5134.43997330667
15045	35	127738.841192626	156370.687229902	5516.54519122085
15045	36	127691.671350481	156160.201889266	5354.68097612772
15045	37	127673.010476971	156269.531308319	5332.83923648577
15045	41	127684.362798331	156672.340256711	5677.81263939679
15053	1	180204.946286554	194784.518043997	3125.13362954553
15053	4	179981.604309673	194895.00295535	2919.60827248121
15053	6	180384.149165687	194482.581698207	3420.43781865399
15053	7	180380.524841786	194427.674844772	3338.78290516538
15053	8	180401.520515427	194583.692608038	3392.83423310908
15053	10	180367.63348449	194469.222869088	3386.52248921342
15053	11	180171.684981801	194496.247531984	3797.71878305241
15053	13	180281.194559475	194516.260250179	3409.47571866533
15053	14	180224.207898484	194491.674305918	3807.22515278169
15053	16	180364.116484378	194510.112960462	3418.01052691227
15053	19	180228.723838958	194665.433640216	3380.39714458385
15053	20	180289.483988057	194594.504789803	3586.54569596274
15053	21	180122.516838895	194432.277942053	3178.24316129809
15053	22	180176.759838814	194432.199993977	3359.40537518661
15053	23	180156.589701376	194473.581364173	3457.66809368547
15053	25	180218.905152648	194482.9563926	3389.90260286039
15053	28	180288.322311899	194557.322248996	3356.4401126764
15053	29	180243.928302317	194513.245678788	3292.69629068098
15053	33	180197.273641928	194502.329372367	3432.73338802291
15053	34	180257.641491983	194645.85804497	3348.87684908681
15053	35	180169.582968732	194194.00822599	3039.61479692806
15053	36	180391.526934236	194166.952626765	3639.08301644248
15053	37	180106.442599786	194971.225635656	3314.74035806821
15053	39	180266.092415476	195154.294412861	3390.5445438002
15053	40	180320.074226239	195124.893333494	3537.20531912463
15053	41	180354.695968908	195178.350480292	3559.99524790244
16008	1	13519.8126301765	53004.2048575639	5704.37255701817
16008	2	13430.2798918352	52984.0097299194	5686.98087902161
16008	6	13733.4185043068	52592.8691995328	5672.2478433254
16008	7	13726.9906707119	52628.0650615778	5638.52808181021
16008	8	13731.081171201	52613.2317955115	5593.25891756574
16008	9	13782.4433899954	52589.7062464026	5571.75042432054
16008	10	13611.0299025908	52414.3441984848	5590.62461455431
16008	11	13731.9660498164	52571.6915020262	5596.54311399413
16008	12	13591.8446960364	52456.4096522368	5784.88456954292
16008	13	13709.6372358608	52504.9753506207	5646.76081619297
16008	14	13742.1195788757	52607.2441855765	5741.22934561422
16008	15	13705.0364679021	52633.1160737168	5632.9657577459
16008	16	13694.6161411731	52522.6585856618	5694.95817882258
16008	17	13726.128865238	52616.0745446807	5680.80478834038
16008	18	13677.0431665079	52555.6176109368	5639.71861208332
16008	19	13858.1420571017	52307.7896955153	5767.92907251844
16008	20	13744.294119911	52575.9172418062	5645.37920961533
16008	21	13769.6964153879	52513.7060287098	5632.06062511317
16008	22	13770.6973359158	52497.7005677198	5667.91171884241
16008	23	13939.3569347933	52273.5414724475	5853.05125256047
16008	24	13795.2794059812	52371.7165614466	5653.91222303713
16008	26	13681.8708853666	52461.885320023	5563.79359035253
16008	27	13802.82117533	52479.5457909483	5624.8251009693
16008	28	13847.3132904047	52260.4267032462	5678.62984683293
16008	29	13820.4726990211	52342.0883209945	5671.39281975554
16008	30	13797.5820113447	52453.2921580289	5556.57659749852
16008	32	13783.3361348549	52533.0788856227	5705.08590180434
16008	33	13775.9667135373	52484.0208580078	5678.25043361312
16008	34	13750.0580372833	52615.2870271979	5565.61531293644
16008	35	13755.8033507403	52506.1395527056	5607.78064461271
16008	36	13761.7022260917	52529.2719695013	5649.74871300266
16008	37	13737.2482188937	52551.8912287732	5654.42362668903
16008	38	14039.0168457383	52749.5688343169	5959.28603582266
16008	39	13626.4761088311	52520.0354560092	5775.62098395005
16008	40	13727.0372993343	52625.587125911	5637.96446519557
16008	41	13738.3484948297	52535.9283471658	5749.73817739749
16015	10	135829.665612362	81110.183791348	5551.49472218751
16015	12	136090.740331462	81201.2691153307	5652.31913272411
16015	13	136065.617451358	81190.3029238612	5507.1655703838
16015	16	135683.213333706	81058.2609251492	5915.18773397027
16015	17	135646.36243906	81036.0142367997	5889.2940906521
16015	18	135695.923171833	81052.7675046225	5923.01175743564
16015	19	135703.750852873	81042.8530994471	5924.3609355281
16015	20	136196.845449768	81192.1121341987	5215.91732988842
16015	22	135959.836762623	81118.593962929	5694.71979524161
16015	23	135944.491237594	81178.9542833464	5698.0354068025
16015	30	136078.007957487	81196.83708045	5572.55228662078
16015	36	135869.678811865	81253.998292309	5632.74827687275
16018	4	150230.732724594	98479.5407892773	1435.40642956139
16018	5	150309.859596899	98332.4219411191	1759.24793478708
16018	6	150339.094535902	98355.8255492868	1647.42668269669
16018	7	150237.013981539	98378.7404880811	1271.6345873026
16018	8	150213.014296582	98323.775363688	1094.42878890197
16018	10	150459.335800635	98327.3191488492	1394.60331588465
16018	16	150245.43059532	98629.9514547342	1650.08258668111
16018	19	150505.121319469	98469.5055527445	1447.93739595316
16018	20	150528.535946595	98496.8997454382	1378.101126054
16018	21	150513.955413107	98455.0701375251	1403.7870939364
16018	22	150484.084086444	98346.8322457337	1103.09640407817
16018	25	150556.874331278	98328.4029300517	1019.58030486256
16018	27	150420.40137124	98322.9774601159	989.330962850153
16018	29	150487.97900032	98283.7741925897	1034.11155562107
16018	30	150441.407872124	98278.5238959902	935.774989448308
16018	31	150241.009055968	98319.6944964202	1071.25262225034
16018	32	150462.083355421	98288.6087876294	1281.63887053474
16018	33	150340.096316338	98285.9839094962	1172.70658147406
16018	34	150313.765231153	98313.5809722801	1142.65932329853
16018	35	150510.721921103	98400.5129434403	1173.10955299376
16018	36	150488.621566507	98345.8896830788	1102.68717637286
16018	38	150399.467064251	98329.0228037975	1647.3400055319
16018	39	150291.931056744	98399.0428516784	1583.86019852356
16018	41	150450.853120099	98309.1386325194	1337.59913686199
16024	1	148978.37394029	110645.388476568	8116.58883416357
16024	2	149050.947280989	110725.340206676	7987.85277816611
16024	6	148893.078444657	110809.402334292	8204.92562003066
16024	7	148830.32397499	110786.651944315	8202.85227091588
16024	8	149134.306633589	110732.690675396	8275.57836634604
16024	9	149195.472241073	110835.69760431	8150.89889396009
16024	10	149192.073848469	110665.573040587	8500.82822677561
16024	11	149260.427023636	110743.897876558	8155.76013467424
16024	12	149200.371614823	110810.575247845	8125.04891872083
16024	13	149085.531386947	110780.686851977	8022.80011852566
16024	14	149112.280541428	110873.160414324	7989.35981277413
16024	15	149118.082883805	110873.378763363	8047.90266619471
16024	16	149077.208941362	110822.806242696	7969.1801587181
16024	17	149130.547707105	110621.984735216	8385.54426254496
16024	18	149182.466410797	110566.659408712	8312.37859659184
16024	19	149109.11499142	110826.864247853	8030.67767704896
16024	21	149217.042570184	110620.764862728	8285.71576045499
16024	22	149009.115573998	110859.772765165	8128.92724445881
16024	24	149135.581962973	110636.258548906	8367.08974088677
16024	25	149508.3503479	110371.216408893	8400.59903247728
16024	26	149265.101535471	110616.157289744	8251.82247736286
16024	27	149407.046251386	110620.440603727	8516.22708989005
16024	28	148963.097027657	110598.890917176	8055.88385837581
16024	29	149241.31197982	110875.594985668	8150.40153579302
16024	30	149186.631954837	110942.326137535	7841.13507866673
16024	31	149039.327915904	110810.135923682	8006.52494415967
16024	33	149145.680424074	110828.862696209	8098.05990840547
16024	34	148925.747800708	110807.599895718	8028.9942548722
16024	35	148996.069614707	110840.649891351	8086.92979341508
16024	36	149112.992368122	110786.784051111	8077.22938801874
16024	37	149203.185650976	110617.793743805	8230.22221507437
16024	39	149038.760010305	110748.495693028	8080.03154253306
16024	40	148761.597170992	110713.99971078	8214.62821233508
16024	41	148710.466698576	110806.632585788	8103.56909656386
16035	2	35262.0905792108	141865.897250864	6843.95123527037
16035	5	35416.8299289064	141685.958222605	7120.30897252757
16035	6	35446.9904362758	141742.457343654	7041.14685310339
16035	9	35958.6377149142	142327.978298079	7215.06594161427
16035	10	35481.263273394	141903.298796039	6986.99430510928
