bin1	bin2	Case	Ctrl	Tstat	Pvalue	Ctrl.ll	Ctrl.h	Ctrl.v	FDR
4	27	440.387340780142	381.918954363876	4.11245925401746	4.95421461894114e-05	374.9479409512	419.586784895528	351.70971915625	0.000288117445924237
4	28	438.724697382199	384.170399121385	3.51691298916625	0.000532095505783012	376.273997331254	423.420078270012	357.166864234234	0.00209768420549072
4	29	423.314341666667	386.264456581046	2.71470918506782	0.00704130454952746	377.926745740723	426.12622040123	351.413088015677	0.0174965749412501
4	30	397.538163754045	387.936674483043	0.801279940524903	0.423467153467449	379.223007547188	429.789501219064	339.760446303258	0.517500843283619
4	31	393.485375319149	387.981272182824	0.406360805332509	0.684792909967535	374.70568651692	430.577711095612	323.98479525085	0.741783601285837
4	32	392.076480727273	387.848811989819	0.323364177009604	0.746625178908034	372.357939396579	435.714983665185	323.335233043478	0.796141283100894
4	33	402.687644272446	386.930369103414	1.3273903436238	0.185135861028313	368.207353441418	435.250812302336	340.846158144144	0.269169159651094
4	34	401.5805264	385.001562678067	1.3067245706812	0.19230224742709	364.137056819449	433.962058657104	351.74536235456	0.275678047010863
4	35	416.130438351254	383.10480647313	2.50007526652149	0.0128993594639912	363.045783062963	429.512623697856	362.562436295904	0.029463717995746
4	36	410.471695151515	379.772545658163	2.42308139268532	0.0158338878667705	361.362319337893	423.334543997561	362.14808755848	0.035091319056086
4	37	421.143933457249	376.180145760982	3.1447655427078	0.00182073144772074	359.863815670978	412.979392288288	374.625914622222	0.00578682088035275
4	38	414.238408571429	375.869633219275	2.86967864976832	0.0043693684885246	361.764145005108	405.067854315315	374.907859304682	0.0115950878983501
4	39	414.11459556962	376.099397842882	3.08928118896727	0.00214910813509346	364.036285371419	401.891004522523	385.646485700124	0.00655118464972729
4	40	425.339938554217	376.901703370987	3.47970132513275	0.00057744513757042	365.598212089099	403.087199932615	374.413511371855	0.00223351421135728
4	41	432.041763036304	379.23593948643	3.80763432230344	0.000164751042585556	368.393730936598	404.780485035939	379.947518388243	0.000813830451326239
5	6	253.130571153846	378.03094729326	-7.90670600398308	8.43548502816387e-14	NA	428.27763103355	NA	2.16159303846699e-12
5	7	337.309748695652	373.540255495434	-2.44600951009549	0.0150519760444759	NA	424.783131736559	NA	0.033631118137521
5	8	360.217293333333	371.200982573561	-0.660462590610595	0.509576002608436	NA	423.892887545552	NA	0.596931888769883
5	9	357.648141798942	367.720017627059	-0.625970590134389	0.531980757304527	NA	423.802393590568	NA	0.618757760269095
5	10	399.307972272727	369.366275285188	1.92084197414233	0.0558480301832413	NA	428.675007195253	NA	0.0998028348800606
5	11	430.501870949721	367.254606021795	3.61144424231553	0.00038438384397014	NA	406.71238894873	242.305080689655	0.0016475284341707
5	12	428.63684973822	367.18489434761	3.66968480405977	0.000306290922091691	240.976715140845	400.929373190247	277.553264285714	0.00139532531175104
5	13	426.2654348659	368.687409762656	3.92109649722895	0.000108953583244347	262.023181327434	399.177914511345	286.15255223152	0.00056905693159468
5	14	424.365218932039	368.856933352541	3.5307446149884	0.00049897815052252	273.056459391534	398.709275562782	299.328432145685	0.00199591260209008
5	15	436.564685116279	370.751450074687	4.08481300540457	5.99876369686344e-05	289.719515427577	400.843270544145	293.542977208333	0.000339240429753657
5	16	429.133175949367	372.156866436505	3.56805660848223	0.000426318966972564	299.206274509679	402.392785378788	311.049113758503	0.00174790776458751
5	17	418.879786432161	374.163368558542	2.73010677195838	0.00683657365027192	311.236397651218	415.964798569515	325.828272468828	0.0170394844778814
5	18	410.0526375	374.886630086545	2.20066519752139	0.0286961876625422	321.212589646412	421.104574393098	327.525314164786	0.0588720174807949
5	19	428.169535793358	374.974774609075	3.85411811501431	0.000140360273369138	326.790095310434	423.742253169532	343.167595765683	0.000706106896703638
5	20	440.412806417112	374.957068964602	3.50661782266308	0.000558237390165847	335.363573106791	427.395146805285	364.245801301951	0.00219021368390428
5	21	433.583124766355	373.820282938898	3.73077931952377	0.000238110238616056	343.951169228041	424.904845978198	356.200333389013	0.00112212871071934
5	22	435.655690038314	371.907097444285	4.34565279153171	1.90028113173495e-05	347.157981753077	420.951297797729	342.965656666667	0.00012173676000177
5	23	439.365469060773	371.472938933803	3.82780537740398	0.00017314317813111	351.304931405583	418.95433906221	363.429787630208	0.000849605893204405
5	24	434.23633546798	372.438869352884	3.81697417248927	0.000174211090711155	355.468198839342	419.692343239942	348.274759590229	0.000849605893204405
5	25	445.719242510121	374.285016713413	5.02995337824843	8.66200440854989e-07	360.447222086678	419.700689891291	368.810572106299	7.89204846112323e-06
5	26	426.483401345291	376.044082618625	3.57234526770878	0.000421699468558255	364.384576583525	420.366694959753	351.2029180188	0.00174643214251399
5	27	422.607571428571	379.074937650226	3.10884347089443	0.00207358914366843	367.662657320347	424.587118024817	347.026937619543	0.00641638904833251
5	28	398.745545625	381.761571165198	1.11192227170691	0.267645623774162	369.202304697231	428.22207546742	354.4658037249	0.358025141100837
5	29	433.329478061225	384.230722067007	3.37981985907205	0.000854597383846194	371.037230554324	430.405311694443	347.356352714521	0.00314246571638511
5	30	413.902648062015	386.21242177803	2.14153878085855	0.0330133858312886	372.350259116048	433.723310686002	336.413742460766	0.0657062533535355
5	31	392.052140816327	386.279393216312	0.357825682114061	0.720819833105844	367.782969859003	433.790914871951	319.234022324003	0.773654794694754
5	32	393.719343668122	386.328469569473	0.512030942600418	0.609057851973833	365.654259629839	434.141852122445	325.803117129429	0.678569889427369
5	33	412.804418450185	385.686878062827	2.00351733906097	0.04597029595619	362.739713046718	431.302097541204	340.179760550542	0.0854776478096956
5	34	406.725615277778	383.746581192129	1.55453273947553	0.121341454404597	358.879566270524	431.050396776332	351.816664617809	0.192829443046065
5	35	414.824447478992	381.932852225866	2.31434889035003	0.0213862537927472	357.812467899213	430.414352348623	361.67884955414	0.0459076652095621
5	36	426.993895238095	378.521782218795	3.39503553853842	0.000774126321347008	356.272558451043	421.566542084284	363.236658374197	0.00288537992502067
5	37	428.998649557522	374.963133602141	3.59755515773656	0.000384672080262344	355.051769630087	416.406069222937	375.678325540741	0.0016475284341707
5	38	418.486233057851	374.600188966372	2.91618282507126	0.00383339704378951	357.048114210326	413.765281944444	376.654040812325	0.0104702571964851
5	39	424.876910071942	375.007115015458	3.5815580726914	0.000393394347581747	359.703915070574	414.270037772436	383.411489666048	0.00166280085060326
5	40	428.564400458716	376.01843854642	3.37026310374973	0.000870216473667822	361.391497167977	411.595633183761	376.639832334906	0.00317145559292273
5	41	429.1779468	378.539402168253	3.25829710274925	0.00125567934667361	364.881472949665	411.130864437299	382.746670697674	0.00429023776780149
6	7	242.292006985294	376.560236387769	-10.4835499942876	1.36814273623635e-22	NA	386.537210117227	411.161917628205	7.4791802914254e-21
6	8	320.879236986301	373.436622939833	-3.45209249278323	0.000648652306934723	NA	388.84668696319	394.729850184502	0.00248549014806763
6	9	299.90056076555	372.040210756478	-4.81101601100057	2.59639886789889e-06	NA	393.017700112821	411.994108333333	2.12904707167709e-05
6	10	340.380407024793	374.048673382513	-2.53687565568789	0.0116859353369544	NA	397.447942290389	428.008075328947	0.0271457987997241
6	11	381.142431034483	372.388124641315	0.618627488460657	0.536738208693073	NA	397.571244292308	442.823113821138	0.619894832575099
6	12	382.03257716895	371.916483030357	0.711512003863637	0.47740701777762	NA	372.423024705457	320.229101369863	0.570661449821645
6	13	391.874642599278	373.204369129647	1.37550258287928	0.169904983186726	236.787470044543	369.098363395209	338.204843605442	0.250129418695
6	14	392.321086877828	373.322706834094	1.45858800133478	0.145858162063845	259.004900914634	365.03869609905	323.644682448899	0.223141218082748
6	15	384.178671179039	375.051838454102	0.692813499009901	0.489014609643527	279.946752101562	364.77066579148	309.257336405896	0.57779824194192
6	16	399.351259414226	375.350407546602	1.64780409359136	0.100537241158714	288.132070000084	365.568780585534	327.173927773252	0.16422417878515
6	17	391.207319323671	377.089917204672	1.00549427114873	0.315663170408311	304.987135284931	368.395925253424	326.594927034794	0.410863174182246
6	18	380.358570168067	377.64460964642	0.18867852721094	0.850483289622296	311.26080276534	381.689915104979	341.250342947769	0.884738832621956
6	19	396.682130633803	377.73218156211	1.46679984283658	0.143350267411094	319.081100146651	383.678929701619	358.140175417213	0.220125878796062
6	20	417.530050236967	377.792374572726	2.55891723452344	0.0111178865444625	330.626674183817	387.857273269528	381.294865313633	0.0262257304707184
6	21	391.687705882353	376.58373347201	1.09050070936618	0.276433705938297	339.268659972177	387.924907224251	371.975150236511	0.366309798144161
6	22	390.537233680556	374.672275506234	1.26539216099973	0.206571474754715	343.214442428249	385.066774153969	359.915126926287	0.292553729359009
6	23	411.756489690722	373.861936595883	2.40051199960521	0.017210512492188	347.590928036476	384.231617297695	382.367078195005	0.0377778885716667
6	24	382.625710176991	374.569512377902	0.605447799499897	0.545394880434879	351.583639702716	386.144748357292	370.06413777423	0.625487834904337
6	25	409.302016788321	376.413135621023	2.38278037128413	0.0177653691065291	357.717729871751	387.013620634668	386.51597484049	0.0386408558815753
6	26	392.842165098039	378.194467295908	1.13391658650088	0.257722099634896	362.133567602761	386.833389391308	368.109236414173	0.346446101148549
6	27	393.662794941634	380.883102318837	0.974267205832968	0.330699032467947	365.437582498679	389.319588848219	367.57291170061	0.425703621073338
6	28	386.119061016949	383.815353374237	0.155340787779185	0.87670876119592	368.156050417155	394.064141876812	367.452465483362	0.906558870341304
6	29	387.822727962085	386.537491559603	0.092983312175286	0.925992813451758	370.487855864602	397.124152142934	366.843035284178	0.947957686679702
6	30	383.965465942029	388.514171625549	-0.388511734321868	0.697880140229701	372.125174261735	397.584234991721	356.868804420426	0.751986484873002
6	31	365.049468867925	388.62456184121	-1.87259965375791	0.0622823534721976	368.019954718312	397.074167244426	337.974676815929	0.110067952256901
