bin1	bin2	Cell.3	Cell.4	Cell.5	Cell.22	Cell.23	Cell.26	Cell.29	Cell.32	Cell.35	Cell.36	Cell.48	Cell.49	Cell.55	Cell.59	Cell.61	Cell.63	Cell.67	Cell.69	Cell.75	Cell.76	Cell.78	Cell.80	Cell.82	Cell.88	Cell.90	Cell.93	Cell.97	Cell.99	Cell.1011	Cell.1012	Cell.1015	Cell.1021	Cell.1028	Cell.1033	Cell.1034	Cell.1035	Cell.1038	Cell.1042	Cell.1043	Cell.1044	Cell.1045	Cell.1047	Cell.1058	Cell.1062	Cell.1069	Cell.1071	Cell.1077	Cell.1085	Cell.2001	Cell.2005	Cell.2013	Cell.2027	Cell.2029	Cell.2032	Cell.2043	Cell.2067	Cell.3004	Cell.3008	Cell.3012	Cell.3013	Cell.3023	Cell.3033	Cell.3038	Cell.3041	Cell.3051	Cell.3068	Cell.3075	Cell.3080	Cell.4007	Cell.4012	Cell.4013	Cell.4021	Cell.4025	Cell.4029	Cell.4037	Cell.4038	Cell.4042	Cell.4045	Cell.4048	Cell.4060	Cell.5002	Cell.5008	Cell.5016	Cell.5019	Cell.5024	Cell.5029	Cell.5033	Cell.5034	Cell.5037	Cell.5045	Cell.5046	Cell.5048	Cell.5049	Cell.6001	Cell.6003	Cell.6007	Cell.6008	Cell.6015	Cell.6025	Cell.6032	Cell.6034	Cell.6036	Cell.6043	Cell.6053	Cell.6054	Cell.6072	Cell.6075	Cell.6076	Cell.7001	Cell.7012	Cell.7014	Cell.7015	Cell.7016	Cell.7017	Cell.7018	Cell.7022	Cell.7030	Cell.7035	Cell.7049	Cell.7051	Cell.7054	Cell.7061	Cell.8020	Cell.8033	Cell.8037	Cell.8038	Cell.8044	Cell.8048	Cell.8049	Cell.9022	Cell.9025	Cell.9030	Cell.9035	Cell.9038	Cell.9046	Cell.9054	Cell.9068	Cell.9071	Cell.10008	Cell.10009	Cell.10010	Cell.10021	Cell.10029	Cell.10030	Cell.10055	Cell.10061	Cell.10063	Cell.10064	Cell.11015	Cell.11022	Cell.11026	Cell.11035	Cell.12013	Cell.12015	Cell.12019	Cell.12027	Cell.12030	Cell.12037	Cell.12038	Cell.12042	Cell.12047	Cell.12057	Cell.12058	Cell.12060	Cell.12073	Cell.12078	Cell.13001	Cell.13006	Cell.13010	Cell.13018	Cell.13025	Cell.13033	Cell.13039	Cell.13044	Cell.13045	Cell.13046	Cell.13047	Cell.13048	Cell.13053	Cell.13054	Cell.13064	Cell.14011	Cell.14017	Cell.14018	Cell.14020	Cell.14022	Cell.14023	Cell.14024	Cell.14026	Cell.14027	Cell.14028	Cell.14036	Cell.15012	Cell.15023	Cell.15039	Cell.15044	Cell.15045	Cell.15053	Cell.16008	Cell.16015	Cell.16018	Cell.16024	Cell.16035	Cell.16044	Cell.17004	Cell.17007	Cell.17009	Cell.17020	Cell.17023	Cell.17027	Cell.17029	Cell.17030	Cell.17033	Cell.17045	Cell.17048	Cell.17059	Cell.18006	Cell.18013	Cell.18022	Cell.18023	Cell.18038	Cell.18048	Cell.19012	Cell.19015	Cell.19022	Cell.19024	Cell.19038	Cell.19041	Cell.19052	Cell.19058	Cell.20015	Cell.20028	Cell.20029	Cell.20039	Cell.20051	Cell.20057	Cell.20060	Cell.22013	Cell.22015	Cell.22019	Cell.22027	Cell.22028	Cell.22029	Cell.22032	Cell.22034	Cell.22037	Cell.22042	Cell.22044	Cell.23016	Cell.23029	Cell.23049	Cell.25019	Cell.25021	Cell.25027	Cell.25031	Cell.25041	Cell.25045	Cell.25050	Cell.25058	Cell.25061	Cell.25066	Cell.25074	Cell.25083	Cell.26002	Cell.26004	Cell.26009	Cell.26013	Cell.26016	Cell.27014	Cell.27019	Cell.27020	Cell.27021	Cell.27023	Cell.27036	Cell.27047	Cell.27049	Cell.27056	Cell.27057	Cell.27064	Cell.27065	Cell.27066	Cell.27067	Cell.27071	Cell.27077	Cell.27082	Cell.28001	Cell.28010	Cell.28014	Cell.28018	Cell.28019	Cell.28027	Cell.28030	Cell.28045	Cell.28049	Cell.28070	Cell.28075	Cell.28077	Cell.29001	Cell.29006	Cell.29010	Cell.29041	Cell.29055	Cell.30005	Cell.30008	Cell.30012	Cell.30021	Cell.30024	Cell.30040	Cell.30043	Cell.30050	Cell.30051	Cell.30058	Cell.30064	Cell.30073	Cell.31002	Cell.31004	Cell.31019	Cell.31021	Cell.31022	Cell.31041	Cell.31044	Cell.31045	Cell.31053	Cell.31063	Cell.31075	Cell.31076	Cell.32001	Cell.32016	Cell.32028	Cell.33007	Cell.33019	Cell.33025	Cell.33036	Cell.33042	Cell.33047	Cell.33049	Cell.33056	Cell.33057	Cell.33063	Cell.33071	Cell.33075	Cell.33082	Cell.34007	Cell.34016	Cell.34019	Cell.34022	Cell.34027	Cell.34029	Cell.34035	Cell.34041	Cell.34045	Cell.34053	Cell.34054	Cell.34058	Cell.34063	Cell.35002	Cell.35004	Cell.35011	Cell.35038	Cell.35047	Cell.35052	Cell.35054	Cell.35056	Cell.35059	Cell.36005	Cell.36008	Cell.36012	Cell.36013	Cell.36022	Cell.36030	Cell.36039	Cell.36056	Cell.37003	Cell.37004	Cell.37015	Cell.37026	Cell.37030	Cell.37032	Cell.37038	Cell.37046	Cell.37059	Cell.37060	Cell.37061	Cell.38001	Cell.38013	Cell.38014	Cell.38015	Cell.38017	Cell.38022	Cell.38026	Cell.38029	Cell.38045	Cell.38048	Cell.38067	Cell.38075	Cell.40010	Cell.40013	Cell.40014	Cell.40020	Cell.40026	Cell.40029	Cell.40038	Cell.40048	Cell.40058	Cell.40064	Cell.41015	Cell.41019	Cell.41027	Cell.41031	Cell.41032	Cell.41042	Cell.41045	Cell.41047	Cell.41052	Cell.41059	Cell.41063	Cell.41064	Cell.41066	Cell.41067	Cell.41068	Cell.41070	Cell.41076	Cell.41078	Cell.42001	Cell.42012	Cell.42013	Cell.42015	Cell.42028	Cell.42032	Cell.42034	Cell.42038	Cell.42041	Cell.42047	Cell.42061	Cell.42063	Cell.42066	Cell.42071	Cell.43006	Cell.43018	Cell.43024	Cell.43037	Cell.43042	Cell.43043	Cell.43055	Cell.44023	Cell.44024	Cell.44032	Cell.44033	Cell.45004	Cell.45013	Cell.45016	Cell.45020	Cell.45022	Cell.45026	Cell.45033	Cell.45042	Cell.45045	Cell.45048	Cell.45053	Cell.45054	Cell.46010	Cell.46014	Cell.46024	Cell.46030	Cell.46033	Cell.46035	Cell.46036	Cell.46042	Cell.46046	Cell.46053	Cell.46055	Cell.46059	Cell.46060	Cell.46063	Cell.46070	Cell.46073	Cell.46075	Cell.47006	Cell.47007	Cell.47009	Cell.47032	Cell.47035	Cell.47036	Cell.47043	Cell.47046	Cell.47054	Cell.47072	Cell.47078	Cell.47079	Cell.47086	Cell.47089	Cell.48004	Cell.48008	Cell.48010	Cell.48014	Cell.48017	Cell.48041	Cell.48047	Cell.48060	Cell.48064	Cell.48067	Cell.49001	Cell.49013	Cell.49017	Cell.49020	Cell.49023	Cell.49043	Cell.49045	Cell.49072	Cell.49077	Cell.49078	Cell.49087	Cell.50001	Cell.50010	Cell.50011	Cell.50012	Cell.50015	Cell.50016	Cell.50021	Cell.50027	Cell.50032	Cell.50033	Cell.50034	Cell.50042	Cell.50053	Cell.50056	Cell.50062	Cell.50063	Cell.50071	Cell.50072	Cell.50075	Cell.50097	Cell.50105	Cell.51002	Cell.51004	Cell.51007	Cell.51008	Cell.51010	Cell.51018	Cell.51024	Cell.51026	Cell.51043	Cell.51046	Cell.51055	Cell.51056	Cell.51057	Cell.52003	Cell.52007	Cell.52012	Cell.52018	Cell.52020	Cell.52033	Cell.52036	Cell.52039	Cell.52043	Cell.52055	Cell.52056	Cell.52058	Cell.52067	Cell.52068	Cell.53009	Cell.53014	Cell.53015	Cell.53016	Cell.53019	Cell.53030	Cell.53033	Cell.53039	Cell.53042	Cell.53043	Cell.53048	Cell.53050	Cell.53052	Cell.53053	Cell.53071	Cell.53089	Cell.54007	Cell.54008	Cell.54015	Cell.54016	Cell.54018	Cell.54020	Cell.54021	Cell.54022	Cell.54031	Cell.54034	Cell.54040	Cell.54049	Cell.54051	Cell.54055	Cell.54056	Cell.55018	Cell.55027	Cell.55046	Cell.55047	Cell.55049	Cell.55052	Cell.55058	Cell.55063	Cell.55067	Cell.55068	Cell.55073	Cell.56003	Cell.56006	Cell.56009	Cell.56010	Cell.56011	Cell.56018	Cell.56019	Cell.56020	Cell.56021	Cell.56024	Cell.56032	Cell.56041	Cell.56046	Cell.56050	Cell.56051	Cell.56052	Cell.56055	Cell.56056	Cell.56062	Cell.56065	Cell.56066	Cell.56068	Cell.56070	Cell.56072	Cell.56078	Cell.57007	Cell.57010	Cell.57017	Cell.57027	Cell.57032	Cell.57033	Cell.57048	Cell.57052	Cell.57067	Cell.58003	Cell.58012	Cell.58017	Cell.58036	Cell.58040	Cell.58041	Cell.59009	Cell.59010	Cell.59012	Cell.59019	Cell.59021	Cell.59023	Cell.59025
1	2	NA	166.3889	NA	267.0776	NA	41.9526	NA	99.8971	212.4161	NA	209.5343	NA	80.3941	NA	NA	NA	NA	NA	NA	270.9304	NA	NA	NA	38.5625	NA	NA	722.1741	NA	NA	NA	NA	312.9937	NA	NA	NA	NA	244.5112	NA	541.795	161.3352	NA	NA	NA	NA	NA	NA	NA	NA	103.2319	NA	NA	NA	277.3408	96.7216	NA	809.804	66.0461	NA	NA	NA	NA	1153.2673	NA	NA	NA	NA	323.4491	NA	NA	NA	NA	308.6556	167.0082	158.3917	871.5863	NA	67.7376	NA	NA	NA	237.2413	73.4136	57.1832	147.3158	NA	NA	38.807	NA	NA	NA	NA	NA	NA	NA	91.7197	NA	NA	NA	90.8871	85.9315	56.6163	NA	98.2853	NA	104.9714	NA	91.4102	NA	NA	NA	120.5328	NA	108.0248	NA	NA	101.8113	NA	180.1189	NA	NA	34.6379	179.7714	119.8033	NA	741.0487	NA	NA	NA	NA	NA	161.0704	289.3043	233.041	NA	NA	54.7448	NA	335.9357	NA	NA	56.9591	NA	58.822	NA	NA	NA	595.3343	NA	71.9303	NA	NA	65.9403	NA	NA	NA	NA	NA	132.0791	NA	NA	NA	435.7572	NA	NA	NA	NA	166.3466	88.0987	NA	NA	138.7623	NA	NA	NA	352.9794	NA	NA	NA	NA	NA	NA	NA	NA	189.8112	253.0247	NA	504.9436	468.8512	NA	NA	314.2504	NA	57.0954	113.4913	NA	NA	NA	NA	93.4153	NA	NA	168.0242	NA	764.9908	NA	560.5026	NA	NA	NA	NA	130.0258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	197.7572	NA	46.5347	48.5576	13.6496	794.9607	218.4746	NA	NA	NA	611.5016	NA	NA	NA	134.4233	228.3676	NA	148.8917	NA	66.9703	177.6508	NA	482.5	646.1049	NA	NA	58.2165	373.5558	NA	834.5673	446.5227	NA	NA	NA	NA	NA	66.9652	NA	NA	188.4976	NA	579.751	NA	NA	NA	NA	346.7653	211.4162	NA	281.9412	NA	604.2471	61.926	NA	NA	75.8966	NA	719.4634	NA	232.6942	44.3096	NA	159.3413	NA	39.6394	NA	NA	NA	NA	117.2603	750.012	99.239	145.3949	NA	214.108	NA	285.5977	115.9982	494.7226	NA	268.2895	NA	852.088	NA	NA	NA	NA	341.9539	NA	NA	NA	NA	NA	209.4155	65.6054	NA	NA	NA	99.6004	260.322	284.5882	NA	NA	NA	NA	NA	NA	110.8616	418.7859	NA	NA	125.0881	NA	409.1293	NA	116.8555	317.8399	NA	NA	NA	NA	NA	334.8051	NA	NA	74.0124	NA	107.4266	NA	NA	109.4159	148.9661	NA	205.271	NA	NA	120.2605	NA	NA	NA	NA	390.2234	NA	518.2135	NA	NA	255.3014	82.0918	552.6664	NA	459.4692	143.4319	559.6111	NA	179.5024	NA	NA	NA	NA	NA	NA	306.2667	418.9834	NA	NA	319.2919	NA	159.5316	NA	NA	146.086	NA	500.366	133.694	NA	NA	NA	159.0654	291.8648	NA	NA	963.7443	80.8095	147.449	NA	NA	NA	760.6581	51.9289	81.9257	400.638	703.6259	NA	NA	NA	NA	172.7483	427.6218	242.7365	475.2509	NA	145.4998	NA	NA	16.1135	44.7615	NA	NA	NA	450.0405	NA	318.6668	NA	NA	174.0748	NA	500.8829	NA	NA	NA	68.2189	166.6026	89.1399	NA	NA	NA	435.2969	NA	NA	NA	NA	NA	NA	54.0074	NA	504.2542	NA	NA	496.8576	NA	NA	103.4144	NA	NA	142.6605	NA	NA	454.8491	NA	180.0556	NA	NA	276.9221	NA	NA	457.053	221.1359	NA	NA	247.3403	90.2026	278.8561	112.0444	NA	NA	NA	286.459	289.3326	NA	81.7117	350.1363	114.3604	NA	56.0138	175.0354	NA	170.9655	NA	NA	NA	NA	NA	1014.09	NA	NA	165.1791	78.7592	NA	NA	612.7203	NA	NA	109.4568	185.393	NA	NA	NA	110.348	NA	NA	NA	64.9642	NA	NA	NA	NA	59.646	607.7417	NA	280.9089	NA	199.4036	NA	199.9955	76.904	NA	NA	NA	NA	NA	NA	428.0034	NA	65.9192	254.5198	NA	256.9004	110.6793	NA	NA	54.183	387.7633	NA	75.6401	NA	NA	214.9164	NA	NA	NA	NA	NA	227.0634	NA	209.1583	NA	NA	NA	NA	12.8636	NA	NA	NA	NA	NA	NA	96.1632	191.4668	177.1871	NA	85.648	95.1677	53.2281	NA	NA	NA	155.1983	63.7854	NA	NA	206.8373	NA	NA	NA	NA	NA	NA	NA	NA	NA	588.8741	405.6259	187.0646	747.4689	416.7617	NA	NA	NA	104.2907	NA	497.9271	133.5425	NA	623.0189	NA	NA	236.0827	NA	183.9449	NA	68.8428	467.4783	215.6862	125.4915	251.5743	47.1919	546.5044	NA	NA	31.3235	133.5004	219.4325	271.8648	NA	330.7786	NA	175.0387	NA	NA	NA	NA	241.0324	460.7375	NA	NA	167.2483	141.4471
1	3	NA	NA	NA	213.346	NA	115.7031	NA	NA	NA	NA	NA	NA	NA	411.2634	NA	NA	NA	NA	NA	328.4145	329.929	NA	NA	NA	NA	NA	645.825	NA	NA	NA	NA	350.3914	NA	NA	NA	NA	306.9203	NA	NA	378.7902	769.7185	NA	NA	NA	NA	NA	NA	NA	66.0739	NA	192.5955	NA	162.3664	83.7071	NA	755.7123	682.5726	NA	NA	234.7506	NA	1073.6921	NA	NA	NA	371.544	336.8061	1120.9376	NA	NA	NA	225.9144	184.9499	NA	637.7831	NA	219.7031	NA	NA	NA	69.6561	176.4718	339.3367	764.1348	217.4828	NA	NA	258.4793	NA	NA	NA	NA	NA	NA	603.5952	NA	119.3231	NA	NA	364.3942	NA	NA	NA	NA	186.8227	NA	706.1492	900.1755	267.8239	NA	NA	NA	NA	NA	NA	255.094	NA	NA	NA	NA	NA	321.4073	NA	NA	798.7224	NA	NA	NA	NA	NA	618.0583	329.9571	275.5597	NA	NA	121.2559	NA	NA	NA	677.7437	69.7655	NA	96.806	NA	NA	NA	713.6247	NA	38.6434	NA	NA	166.1559	NA	NA	433.6061	NA	NA	288.6664	NA	NA	NA	474.3913	NA	NA	NA	NA	NA	167.8229	NA	453.9031	NA	NA	NA	286.158	323.3855	NA	NA	NA	NA	NA	156.6703	NA	NA	152.6722	400.0116	NA	NA	NA	NA	NA	NA	NA	NA	136.2086	NA	160.1163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	121.208	274.214	NA	642.1099	NA	NA	NA	592.0477	NA	NA	NA	NA	NA	193.2679	196.3505	111.2081	156.2651	168.5213	268.9655	282.2562	NA	170.0304	NA	585.9143	205.6445	NA	NA	NA	207.5622	NA	502.0484	680.4006	154.102	853.5255	NA	233.9367	629.6387	289.2698	NA	395.1311	503.5472	NA	1250.8895	525.8786	NA	78.4859	NA	NA	NA	603.212	NA	NA	851.3624	NA	NA	NA	190.3134	NA	NA	266.3008	NA	856.3444	670.0842	NA	540.5038	379.0555	NA	NA	NA	NA	638.2862	NA	656.9413	NA	NA	157.622	NA	582.1574	NA	NA	NA	NA	169.5482	689.4419	72.6011	NA	NA	NA	282.7901	NA	NA	NA	NA	116.5038	NA	556.8303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	182.2262	NA	NA	NA	NA	NA	NA	NA	NA	NA	256.3804	221.4951	NA	NA	550.1902	331.674	NA	NA	113.2793	NA	NA	NA	NA	165.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	189.4254	NA	NA	211.0512	NA	NA	268.2266	NA	NA	557.4329	NA	NA	NA	NA	185.5564	NA	NA	NA	NA	NA	259.898	NA	NA	440.3812	NA	515.4038	NA	248.2572	NA	NA	NA	NA	NA	NA	379.51	484.4112	NA	NA	326.7924	NA	NA	NA	NA	NA	939.1582	564.583	125.41	NA	NA	NA	412.3028	41.8181	NA	NA	NA	112.6276	366.2127	NA	180.7819	NA	722.2573	NA	231.9457	334.4711	272.8343	332.4351	NA	741.3601	NA	176.5551	NA	467.5472	244.7255	NA	169.0682	NA	NA	52.3097	131.0624	NA	NA	NA	506.8898	NA	212.6619	NA	NA	151.7868	NA	577.769	NA	NA	NA	32.9167	220.9897	557.7577	NA	NA	34.9768	473.8239	NA	NA	NA	NA	NA	498.4494	NA	NA	NA	327.4268	NA	192.8258	408.2036	NA	NA	NA	NA	100.5461	NA	NA	391.2332	NA	81.6009	NA	NA	429.5405	NA	1171.0575	NA	203.1756	NA	NA	190.7394	NA	155.3491	NA	NA	NA	NA	238.1454	NA	NA	97.2023	174.2043	250.373	NA	NA	258.6577	NA	148.3016	NA	NA	148.8916	296.1785	186.7598	71.435	NA	NA	NA	317.3977	268.7132	NA	NA	NA	NA	NA	431.2263	NA	NA	NA	162.576	NA	NA	NA	440.7245	NA	299.8315	NA	NA	NA	NA	NA	295.3492	NA	NA	NA	252.4964	NA	NA	NA	NA	NA	NA	NA	371.2084	NA	NA	NA	NA	335.9096	242.9632	NA	NA	66.5679	423.8446	NA	346.748	NA	413.5747	242.8171	NA	NA	NA	NA	NA	253.2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	522.5468	NA	NA	239.9779	NA	NA	NA	409.4713	NA	503.4137	NA	NA	NA	NA	453.529	NA	NA	322.4735	NA	153.4908	NA	NA	NA	NA	NA	NA	NA	NA	465.1541	NA	730.5885	142.7721	NA	NA	NA	155.5834	NA	NA	NA	NA	NA	379.1694	NA	327.4603	NA	257.5004	443.1026	461.3792	NA	538.129	NA	NA	NA	NA	NA	362.8072	NA	316.6891	684.6835	377.3077	NA	NA	NA	NA	NA	NA	NA	174.9634	218.4226	174.4352	NA	NA	188.4936	329.646
1	4	NA	NA	NA	NA	NA	235.1101	557.9237	NA	560.8282	NA	516.1136	NA	NA	312.7186	NA	NA	NA	NA	NA	NA	NA	NA	543.8871	NA	NA	382.4608	NA	NA	NA	NA	NA	100.9545	NA	NA	NA	NA	927.4815	NA	NA	553.7598	NA	606.0634	NA	NA	NA	NA	NA	NA	123.3466	NA	88.686	NA	133.8958	127.3397	NA	711.6954	499.8681	NA	NA	117.527	NA	883.0664	NA	NA	1045.1201	NA	367.9122	1183.6269	443.2272	NA	NA	227.0307	NA	1097.8974	722.8018	204.6804	259.1106	NA	NA	NA	187.9131	190.1429	311.597	NA	213.7116	NA	NA	780.1258	NA	NA	NA	NA	263.1676	NA	700.6541	NA	157.7354	NA	158.4182	NA	462.623	NA	320.331	NA	NA	NA	618.5539	912.5153	NA	625.7035	402.4021	NA	NA	NA	NA	267.8586	NA	NA	NA	NA	NA	191.6494	145.4647	364.2134	784.0262	NA	NA	NA	192.0887	NA	604.4924	223.9369	299.4391	NA	NA	109.1708	NA	NA	NA	566.5324	76.543	NA	153.3556	NA	NA	220.8054	NA	NA	NA	NA	NA	NA	NA	NA	331.3262	NA	NA	143.0688	NA	NA	NA	575.5821	NA	NA	141.7277	NA	NA	332.6778	307.9022	434.8178	445.9071	NA	NA	494.1619	75.3871	NA	NA	721.3536	NA	NA	NA	NA	NA	307.7044	577.5908	NA	344.7974	NA	238.1584	NA	NA	NA	556.2628	430.0186	NA	NA	NA	323.0004	NA	NA	NA	NA	NA	621.4286	NA	515.5413	NA	NA	NA	109.8722	NA	NA	510.6187	NA	165.0386	NA	748.4945	NA	NA	NA	237.5342	NA	NA	NA	721.9907	200.6572	301.1845	NA	355.7949	NA	540.9666	NA	NA	235.7226	NA	NA	NA	310.0047	NA	862.1647	798.2682	80.1026	NA	NA	NA	734.1804	543.0658	NA	367.087	211.8325	811.1191	788.7327	NA	517.4036	122.8171	NA	NA	NA	778.4709	NA	NA	789.0681	NA	718.9904	NA	95.8503	492.5065	NA	NA	421.3455	856.362	445.406	NA	NA	284.0463	NA	388.4149	NA	NA	669.265	NA	669.6589	NA	97.5716	57.9087	816.6955	416.8021	558.5265	NA	NA	NA	202.0035	NA	114.558	359.518	NA	78.0457	NA	407.1076	277.0615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	745.9461	NA	295.004	NA	NA	NA	NA	NA	423.2661	NA	NA	NA	206.7763	NA	NA	NA	NA	305.8713	523.6131	NA	127.166	NA	NA	NA	NA	154.0115	NA	409.2398	NA	NA	NA	NA	NA	503.7675	NA	NA	478.1398	274.4228	NA	200.081	NA	NA	178.5871	NA	NA	NA	NA	276.0799	NA	NA	NA	230.7003	349.1788	NA	472.3668	291.6583	154.9611	234.0453	NA	NA	358.1505	438.5271	651.9454	41.4736	NA	NA	NA	NA	NA	NA	576.9032	267.6586	NA	339.9646	313.5634	NA	NA	NA	NA	77.0648	870.3086	495.8044	181.2497	NA	NA	NA	NA	159.3391	372.6486	190.3681	NA	145.0768	635.6208	NA	332.3007	NA	711.004	411.2203	139.219	287.6696	287.1333	163.2775	NA	NA	NA	166.3902	NA	262.2838	NA	NA	NA	NA	NA	223.8334	133.6641	NA	185.439	NA	NA	NA	NA	NA	NA	306.2127	NA	559.3153	248.8514	424.4077	NA	114.3607	126.0923	594.1601	NA	NA	127.0572	857.7908	NA	NA	NA	NA	NA	NA	NA	NA	NA	542.6645	NA	NA	251.701	NA	NA	NA	NA	234.4274	NA	NA	239.8071	NA	360.6225	NA	NA	270.641	NA	963.2945	NA	695.1118	NA	NA	373.6749	NA	156.83	NA	NA	NA	NA	NA	NA	NA	NA	364.5382	253.7169	NA	74.9634	788.5843	NA	233.1282	NA	NA	182.1554	356.0611	NA	NA	NA	NA	NA	248.3547	734.6501	NA	325.7389	NA	NA	NA	749.8351	NA	NA	NA	290.3981	NA	NA	NA	499.701	NA	NA	NA	NA	NA	582.6341	NA	NA	347.747	308.8315	NA	NA	NA	NA	NA	NA	NA	339.7792	NA	868.9702	NA	129.7176	575.7699	NA	340.4517	183.0079	NA	NA	194.118	548.1737	NA	581.9479	NA	323.4945	390.59	NA	293.3266	NA	NA	NA	208.9674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	394.0157	NA	NA	196.8922	230.3204	236.3452	204.9537	547.1358	NA	638.9229	NA	909.9756	NA	NA	219.2824	NA	NA	317.6629	NA	230.7482	NA	NA	NA	NA	NA	NA	422.3106	340.2156	432.4819	487.7304	691.3432	205.8526	NA	NA	NA	161.4415	NA	NA	290.7321	NA	NA	274.3178	454.5221	266.3265	NA	207.5024	NA	621.5234	222.7166	488.544	91.0177	NA	288.3863	NA	NA	NA	227.7985	178.3019	NA	NA	NA	NA	215.5843	NA	NA	NA	NA	140.0814	NA	232.7998	NA	NA	165.423	NA
