bin1	bin2	Case	Ctrl	Tstat	Pvalue	Ctrl.ll	Ctrl.h	Ctrl.v	FDR
3	26	373.932799069767	360.831282792896	0.928722280336834	0.353959382619448	363.215474804927	388.9281846274	347.129610527778	0.453510458981168
3	27	409.606578703704	360.891488727807	3.38685486429513	0.000825084576619769	364.211536231663	390.265614137004	350.942049370817	0.00313226552235283
3	28	385.320005031447	360.275032700797	1.58667951168962	0.114408194037713	364.584882463127	388.343344526482	328.937889153369	0.18287469612266
3	29	381.461161666667	360.772387204857	1.41686245759989	0.158087869874416	364.146872363807	387.343731749086	341.207874708029	0.239185262162466
3	30	410.725279545455	361.001515327608	3.76403405428617	0.000208663920997892	367.471298465541	385.052180692325	333.680268814042	0.000955954900046188
3	31	374.704381065089	362.674431072331	0.81453015600835	0.416384481375845	364.04326408438	383.911722652726	305.881322214795	0.522871783657263
3	32	365.44637253886	362.584917435595	0.236742321807051	0.813073601977585	361.608237143933	385.719869297498	316.778685185615	0.872670619923587
3	33	379.471757692308	361.953764655802	1.41542727945191	0.158095624502508	359.632391856775	384.879250217385	321.088377994455	0.239185262162466
3	34	377.404348691099	361.229432254124	1.11026621678584	0.268143918001369	355.922980734018	388.034110463301	331.252967734742	0.367075146512726
3	35	372.464912953368	360.467596662215	0.810048587211998	0.418813607912067	354.797889524209	394.25735769682	335.188188254344	0.52370924080192
3	36	379.219121645022	358.22773430871	1.51687410358916	0.130513319965827	351.139085600738	394.741578364616	322.900965908816	0.204628914669174
3	37	390.0996328125	354.739727182946	2.29884084676967	0.0224881827368941	346.691043280181	396.447187546125	330.781122624434	0.0483918739447981
3	38	357.698455335968	353.196869361352	0.367708393713701	0.71335354897273	343.077099845981	388.737086353014	340.616584789207	0.79802170553566
3	39	376.740182113821	353.422323091546	1.76042066752151	0.0794277539870142	342.389100002809	385.732144471095	359.347107884161	0.132919914835411
3	40	355.09999375	353.054401776108	0.157693495949706	0.874843365911725	342.75759568576	384.540922806373	359.081092647278	0.915014744958692
3	41	386.26374661017	353.622502641131	2.39715156001938	0.0172107633449734	344.169834542853	377.469142080247	383.65386336799	0.0387714998430721
4	5	253.900400515464	358.86952764997	-7.67675257017416	4.1245941647803e-13	NA	407.458422211359	NA	9.94755063270544e-12
4	6	342.381957819905	359.391837719697	-1.09648558485582	0.273926058447675	NA	415.888710502793	NA	0.373121873633046
4	7	370.780393594306	356.72428172417	1.00872463154151	0.313815732163015	NA	418.912491275605	NA	0.415046613505923
4	8	366.43711954023	354.408840607542	0.910802687684207	0.363071135375609	NA	420.769942894737	NA	0.463735718080996
4	9	375.512599134199	353.508673972385	1.52472060265992	0.128482087260261	NA	422.685567867036	NA	0.201830098761329
4	10	366.53143755102	352.149957054318	1.11229935186586	0.266905891916183	NA	398.575963345238	276.604325085911	0.365991356808144
4	11	405.942562135922	351.466492467401	3.86928113634798	0.000140715605391712	269.314928	389.735826811107	265.91144515625	0.000690938900725771
4	12	401.774622270742	350.250006799856	3.78839168673151	0.00018745037301665	266.017876903008	386.995963346707	268.058193342037	0.000878338890706587
4	13	402.84221875	350.498434233638	4.28585339061509	2.36663747801582e-05	267.106890590319	382.715769348856	304.058836077236	0.000145912987366389
4	14	422.853303831418	349.622698340346	5.28822636220736	2.39552488032149e-07	273.874769982725	381.365694868057	304.481597363239	2.76666253783609e-06
4	15	417.7118825	351.56588895759	5.11402797352971	5.86430573682898e-07	287.315369553181	383.80593419752	294.477480788235	5.93670457308613e-06
4	16	412.970692086331	353.891470608599	4.59954700393978	6.08336143144212e-06	297.090442695884	395.326584814114	318.418344005431	4.49401475115544e-05
4	17	427.564035576923	356.106795127376	4.82872289013881	2.49128428196062e-06	306.71610125389	398.2231465358	328.017879827899	2.08454399102827e-05
4	18	420.831219421488	357.680855066631	4.57343740885157	7.24696524694425e-06	317.210458367084	402.115748260426	329.866401163154	5.25885973672061e-05
4	19	413.247237620579	360.215066925592	4.09246251981432	5.25878212404465e-05	325.918385637165	408.060987626083	334.968236666667	0.000291364955521393
4	20	397.246594545455	361.912666041134	2.51453787661776	0.0125449803061663	334.177178121026	408.914086714142	348.696098109388	0.0303447901211102
4	21	412.211638666667	360.854999332768	3.68366905390593	0.000280157738969328	339.945392434428	408.959715531359	345.90426572428	0.00122849917622914
4	22	409.02426101083	359.971352512838	3.57989802852664	0.000397219247673407	343.265441805051	409.061948540247	341.058982098887	0.00167896795408347
4	23	406.154210416667	359.260968883951	3.16801407276282	0.00175720519307046	345.756454109752	407.729220853543	357.186386467236	0.00588125819721543
4	24	419.402522897196	359.454483860654	4.67018411736251	4.91952802239204e-06	350.292368028079	407.30688904734	349.498715595855	3.73519720218655e-05
4	25	402.860524528302	359.446897664892	3.26320674036672	0.00122740358503175	352.631231935345	402.300485524433	352.588689912281	0.00437596060750448
4	26	397.666166666667	359.428001120327	2.94024157126624	0.00352798308136805	356.854754196721	399.984377287825	347.361881503812	0.0106910285722274
4	27	405.93785	359.913205624847	3.34013383568132	0.00093639311327809	358.876628926837	399.679922228829	351.655522743333	0.00345874933733349
4	28	384.921400961538	359.646672950827	1.71870424639475	0.0870101185762594	360.249116538329	396.802894030409	328.34933972	0.144043432845304
4	29	402.168174889868	360.605462358301	3.004597761772	0.00292464837489528	360.555717159864	396.811677275438	339.120567266829	0.00920376711261666
4	30	404.965568989547	361.248559419015	3.52821221743154	0.000477497363891445	364.358141727324	396.253710481871	331.401847563131	0.00194799919597505
4	31	389.732572115385	363.177147744505	1.88208118926508	0.0610793582187993	360.79535690679	398.046030094084	308.829342462222	0.108409250518215
4	32	378.999178661088	363.329249905284	1.22932949337333	0.220005034380045	358.84662521527	398.262359006751	320.7695325	0.314292906257208
4	33	378.78862	363.083906331266	1.34525703400591	0.179374241556696	357.152530430145	397.126736141366	323.868838495711	0.265499779921464
4	34	381.098050607287	362.976093417338	1.45546917539914	0.146631463180356	354.024602940652	401.108299123915	335.22950490676	0.225164419115903
4	35	365.539667213115	362.601167566652	0.255392439198031	0.798599155262965	353.388926140023	403.305915223296	338.143528183609	0.860514201466007
4	36	390.669961736334	360.572432360778	2.43747800385775	0.0152664582004971	349.558434980961	402.504180700474	324.925759645006	0.0355639083079761
4	37	385.340341897233	357.390686576485	2.07706907276732	0.0386675048106998	345.564875225798	402.480031624532	334.520513626787	0.075135909821739
4	38	371.584535119048	355.799736790682	1.43242359214513	0.152775674894245	342.391161128822	392.592011844071	345.395775162739	0.232423104662858
4	39	382.320911692308	355.884553463493	2.26971761929039	0.0237693579378005	342.216312797567	392.302458263695	365.716999097345	0.0507574830963448
4	40	375.775313688213	355.288109585685	1.71794098217951	0.0868012278457759	343.21741587286	388.030616939815	366.716346971047	0.144043432845304
4	41	400.582612337662	355.496310875791	3.78198803983414	0.000181707710766596	344.778756367643	385.376877855153	392.643379525157	0.000856323694417292
5	6	264.743393582888	359.469579956359	-6.41657480157362	8.14481043867805e-10	NA	390.315924639805	NA	1.26014048296528e-08
5	7	344.886451152074	356.827032257251	-0.803714007866698	0.42229615402488	NA	394.888161690909	NA	0.525690756903181
5	8	323.872791542289	353.369774691531	-1.97182682978017	0.0497792113001326	NA	391.166617727273	NA	0.0917279848676602
5	9	330.395621022727	352.162762651404	-1.4766323067971	0.141288372705855	NA	393.624120140415	NA	0.219010331982611
5	10	347.665659390863	350.556521294239	-0.197602306893222	0.843531170246245	NA	396.755228106618	NA	0.898722470141167
5	11	380.002325153374	349.761485607848	1.71453457701171	0.0881620064884514	NA	379.375571950986	230.375573977695	0.145166356065322
5	12	374.504035519126	348.412450490883	1.77741142616688	0.0769622103314772	228.13686163311	378.071031859307	255.181630055402	0.130390521635974
5	13	382.144368609865	348.685136114125	2.46605246935721	0.0143151574357531	250.252097492877	373.485930844733	287.121691913842	0.033828325928869
5	14	379.393183009709	347.776990089444	2.03269146847818	0.043243428181257	260.574410252905	368.744454062391	291.916408924612	0.0818928663016877
5	15	393.4816	349.440241585742	2.5768115550098	0.0107220108868695	274.37003450903	369.161981804723	289.765264026793	0.0266425725067665
5	16	392.417668867925	351.715238111177	2.64037168540156	0.0088376456453071	287.637066363513	368.101001392916	301.822649396728	0.0225058056805957
5	17	404.383545679012	353.980028693179	2.88591539848623	0.00439530327579938	295.986671625047	376.00417599327	317.073590127854	0.0128719595934125
5	18	393.014050802139	355.599901147191	2.45773347501048	0.0148007252788515	308.896918865175	376.653726172386	320.894089111894	0.034775343062058
5	19	386.840521794872	358.021167975079	2.10531375066948	0.0361929856550399	318.069910785859	381.224308410232	332.720569471095	0.0716865899447651
5	20	401.061551412429	359.718220016445	2.72237894140666	0.00706095764125628	326.723205362557	384.760261814732	345.894819770563	0.0188598868593816
5	21	393.935834659091	358.40161135517	2.31954054826474	0.0213949025435749	332.859144632872	383.643015648459	339.933595426065	0.0465353317923911
5	22	401.664659545455	357.595066135968	3.05091147777398	0.00252800062664559	336.642601106355	384.613986349062	338.101152082508	0.00809750200722416
5	23	393.673041509434	356.815750673809	2.34422289037967	0.0201827380679709	339.918776773897	384.192848422734	353.051426685714	0.0444888312250971
5	24	392.651356363636	357.17179552944	2.302044093188	0.0224589319957537	344.41332927403	384.551788725607	344.943242709424	0.0483918739447981
5	25	396.680893434343	357.174357432856	2.56567249427338	0.0109672806135427	346.546842477115	383.535301174236	348.192932534952	0.0270878617563405
5	26	369.735278846154	357.11627749917	0.857174936446568	0.392235036728156	350.004957414069	381.3763633382	346.992025972803	0.496346805736246
5	27	391.65562706422	358.153775845243	2.3191332540666	0.0212162775345365	353.299166608977	381.858204653116	352.728568768407	0.0463555427567787
5	28	363.785334337349	358.340973231838	0.336152956476627	0.737147448921403	355.737418393994	379.017448129149	329.9244680563	0.815861623569352
5	29	386.506526775956	359.951871253235	1.76666340396743	0.0788051689373506	357.062465605708	377.802829158979	338.415975597871	0.132147727052408
5	30	379.118236842105	360.828757645699	1.37686977159821	0.169750726876859	361.318447047361	378.872360679641	331.932561360739	0.253543890781465
5	31	360.414787283237	362.976965249542	-0.166340665523534	0.868067083921277	358.363934897609	378.406228896445	308.988429285714	0.913754825180292
5	32	359.450908241758	363.487132723656	-0.282600231097753	0.777772995939108	356.622517753256	380.404592110836	320.870708430685	0.847610776944703
5	33	376.1971406639	363.459886419744	0.988676874858146	0.323688397200142	355.686735030553	378.523804359885	325.393300635068	0.425506969208036
5	34	358.337175879397	363.678554589539	-0.392413405771268	0.695124031541333	352.560247014575	383.374344537229	337.82468577044	0.784400536696692
5	35	361.430293034826	363.358783361682	-0.140813088418485	0.888141970386024	351.784965189898	383.200459222944	337.542702369048	0.920703433269962
5	36	357.430649166667	361.557391085433	-0.329645898603672	0.741913857312557	347.994705605953	379.324383061472	330.432606572898	0.817765222295576
5	37	358.9885625	358.604767632944	0.028429107931002	0.977345510889978	344.652067850849	377.196122751226	340.988050701357	0.978538850952115
5	38	346.178414566929	356.869920619167	-0.900274720167982	0.36868619566452	341.709076791005	373.918122453875	349.235901884921	0.468717334023111
5	39	373.522541434263	357.098551185412	1.22952254158695	0.219878672582382	342.18258205331	373.846798937729	370.173769758929	0.314292906257208
5	40	357.867902912621	356.790014295726	0.0854607666425926	0.931966310779015	344.127964432944	369.776816654457	371.488261895131	0.947626314611424
5	41	381.342847916667	356.652186856405	1.9607572831651	0.0508985246576076	345.597186756625	364.343384664225	398.03755845057	0.0935802471283369
6	7	233.922889250814	358.080877333819	-10.3455900032534	2.29056970061059e-22	NA	391.971009671233	382.565861038961	1.34161939607192e-20
6	8	299.514241992883	356.609251800872	-4.69793995552626	3.73977569655283e-06	NA	386.13808691644	381.321327915194	2.92058673445078e-05
6	9	290.521284758364	356.077822822816	-5.04796028960951	7.39310569321399e-07	NA	378.728336775956	387.84677578125	7.30403213064515e-06
6	10	338.811938846154	354.085221951099	-1.25298225398633	0.211122514519651	NA	378.902127959927	399.081473144876	0.304253887356966
6	11	369.207416425121	353.361741288168	1.12312535816312	0.262505927706353	NA	379.210592707763	419.801862222222	0.360560905727319
6	12	383.186085833333	352.267576318134	2.20061499928021	0.0285904278804295	NA	352.383850176295	303.779584146341	0.0586103771548805
6	13	401.895206484642	352.473168877048	3.9648321662265	8.91757980069997e-05	231.599631684211	345.995523466899	325.412371043417	0.000458174698752646
6	14	391.842030534351	352.109365322944	3.23793145725906	0.00133419818132943	247.217017162698	343.523182499247	307.145739587932	0.00471570046849195
6	15	355.894268312757	354.003755455599	0.148551051993737	0.882013263209802	267.71793744772	348.025585716114	305.260530924603	0.918312503185766
6	16	373.774825773196	355.441896099692	1.45277577632024	0.147208902033903	278.401369507963	349.079807131399	316.974900037491	0.225574167497047
6	17	400.315551428571	357.258052261898	2.9058632678759	0.00401401486339749	289.003522168421	353.662238112073	310.460731640857	0.0118826432779276
6	18	365.297876422764	358.474011008331	0.527499162295052	0.598257724652061	297.912583310109	372.058540054826	330.006117348131	0.704843870998118
6	19	371.720058842444	360.449775687965	0.97245926054286	0.331447371364295	309.369323561734	380.199176018724	347.14622140546	0.429050704681233
6	20	397.990383928571	361.726682808407	2.75934474062954	0.00620433522947908	319.799388139688	384.875558448969	357.536559818036	0.0169585162939095
6	21	375.504508119658	360.284777694288	1.17034165095742	0.242885595107163	326.770046436614	382.595275458407	356.011566417963	0.339295039161624
6	22	371.969111034483	359.567887977464	1.08592490235013	0.278247642530433	331.059401872047	382.775440487717	349.62038407896	0.378379878731268
6	23	384.522678403756	358.514711542588	2.02152547709203	0.0442947209788265	335.836290937355	377.403287348944	361.86805492289	0.0834980947187075
6	24	393.896902222222	358.408718063428	2.66881518373963	0.00809203158527442	340.255496749975	372.959248267196	361.218113620158	0.0211320570061306
6	25	401.456905185185	358.22156092894	3.30253811687859	0.00107013499057482	342.29366284173	371.080834802272	357.943454809315	0.00388279067376705
6	26	368.626517985611	358.182038221614	0.855073405383879	0.393138810792151	345.54606133314	369.186379639475	360.555462038907	0.496723921185769
6	27	393.75860899654	358.951180511444	2.79086810398588	0.00555778488782867	348.412917965221	368.747339964727	362.553549034286	0.0153447259529276
6	28	365.834091189427	359.961062070553	0.487434097968126	0.62635557590863	352.978936653656	366.506185985865	341.455880341587	0.725440073792481
6	29	363.402924267782	362.08220358178	0.116150214201528	0.907616304315525	354.935788307534	368.923427374549	344.991230676051	0.934394197521266
6	30	371.503482958199	363.178480502714	0.744155345616483	0.457257328067213	359.001638487905	371.887677968995	343.459588598485	0.563836103782127
6	31	356.327723744292	365.06080711102	-0.709208450139968	0.478853461345393	355.924332818749	374.364794089716	323.430207011429	0.583447010851742
6	32	354.366643032787	365.839430001075	-0.975586629798119	0.330099336724752	354.076607005024	378.175543855072	335.527850299272	0.428479260203454
6	33	365.058457366771	366.182981327533	-0.104222192599638	0.917047271243465	353.655425030242	379.482420949585	338.643599946067	0.941149890387536
